ReportingYear,AQValue,Unit,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,BeginPosition,EndPosition,DataCoverage,DataCapture
2014,14.26822829,ug.m-3,STA-NL00230,SPO-NL00230_06001_102,51.519443509477249,5.1489024199999998,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.00456621,96.00456621
2013,14.24854285,ug.m-3,STA-NL00742,SPO-NL00742_06001_100,51.838888999478641,5.8580609999999993,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.89041096,95.89041096
2013,14.23,ug.m-3,STA-NL00404,SPO-NL00404_06001_100,52.07805633947973,4.2891721699999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,86.30136986,86.30136986
2015,14.21835032,ug.m-3,STA-NL00643,SPO-NL00643_06001_100,52.102222439479839,5.1283335699999997,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,81.34703196,81.34703196
2015,14.18173891,ug.m-3,STA-NL00573,SPO-NL00573_06001_100,52.789999999483179,4.7289999999999992,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,94.26940639,94.26940639
2013,14.09042735,ug.m-3,STA-NL00448,SPO-NL00448_06001_100,51.92694472947904,4.4616775500000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.16438356,96.16438356
2016,14.03726499,ug.m-3,STA-NL00016,SPO-NL00016_06001_100,52.393058779481201,4.8700027499999994,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,88.41074681,88.43088135
2014,14.03273983,ug.m-3,STA-NL00016,SPO-NL00016_06001_100,52.393058779481201,4.8700027499999994,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.4543379,97.4543379
2013,14.00100203,ug.m-3,STA-NL00482,SPO-NL00482_06001_100,51.961110999479196,4.0899999999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.35388128,95.35388128
2014,13.95864652,ug.m-3,STA-NL00704,SPO-NL00704_06001_100,52.430000309481379,4.7699999800000015,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.98173516,95.98173516
2014,13.95305363,ug.m-3,STA-NL00937,SPO-NL00937_06001_100,53.218055729485407,6.5788998599999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,85.98173516,85.98173516
2013,13.93743093,ug.m-3,STA-NL00636,SPO-NL00636_06001_100,52.10611099947986,5.125286,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.17808219,99.17808219
2014,13.80323257,ug.m-3,STA-NL00938,SPO-NL00938_06001_100,53.246944429485559,6.6088972100000003,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,92.52283105,92.52283105
2013,13.77466821,ug.m-3,STA-NL00014,SPO-NL00014_06001_101,52.359996799481046,4.8088974999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.05936073,98.05936073
2013,13.7305438,ug.m-3,STA-NL00821,SPO-NL00821_06001_100,52.234500889480465,6.9194941500000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,90.68493151,90.68493151
2015,13.72116878,ug.m-3,STA-NL00487,SPO-NL00487_06001_100,51.891113279478887,4.48111105,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,92.5913242,92.5913242
2014,13.71655924,ug.m-3,STA-NL00488,SPO-NL00488_06001_100,51.89389037947889,4.4874997100000007,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.4086758,97.4086758
2014,13.71651979,ug.m-3,STA-NL00240,SPO-NL00240_06001_101,51.59360885947757,4.8250083899999998,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.15753425,97.15753425
2014,13.71583204,ug.m-3,STA-NL00494,SPO-NL00494_06001_100,51.921110999479019,4.401389,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.97031963,95.97031963
2013,13.71520661,ug.m-3,STA-NL00433,SPO-NL00433_06001_100,51.911392209478961,4.32695293,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.45205479,99.45205479
2014,13.69597291,ug.m-3,STA-NL00636,SPO-NL00636_06001_100,52.10611099947986,5.125286,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.79680365,97.79680365
2015,13.68069988,ug.m-3,STA-NL00491,SPO-NL00491_06001_100,51.93805599947909,4.4311109999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.23287671,96.23287671
2016,13.62139259,ug.m-3,STA-NL00487,SPO-NL00487_06001_100,51.891113279478887,4.48111105,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,95.4007286,95.42245502
2016,13.60612197,ug.m-3,STA-NL00561,SPO-NL00561_06001_100,52.333560999480937,4.7735890000000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.81420765,97.83648372
2016,13.5747016,ug.m-3,STA-NL00007,SPO-NL00007_06001_100,52.381111149481171,4.8450112300000008,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,87.75045537,87.77043954
2015,13.54945377,ug.m-3,STA-NL00017,SPO-NL00017_06001_100,52.358055109481057,4.9000000999999989,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.1803653,97.1803653
2013,13.53876712,ug.m-3,STA-NL00641,SPO-NL00641_06001_100,52.203055999480299,4.9886140000000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,100,100
2013,13.48840823,ug.m-3,STA-NL00488,SPO-NL00488_06001_100,51.89389037947889,4.4874997100000007,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.53424658,97.53424658
2014,13.45445402,ug.m-3,STA-NL00418,SPO-NL00418_06001_100,51.915000919478985,4.4802889800000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.34246575,95.34246575
2013,13.4509708,ug.m-3,STA-NL00495,SPO-NL00495_06001_100,51.931945799479067,4.2277779600000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.18721461,96.18721461
2015,13.40880822,ug.m-3,STA-NL00489,SPO-NL00489_06001_100,51.868888849478772,4.5747222900000004,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.55251142,96.55251142
2013,13.40209429,ug.m-3,STA-NL00496,SPO-NL00496_06001_100,51.978055999479267,4.1213889999999989,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.05936073,98.05936073
2015,13.34475731,ug.m-3,STA-NL00494,SPO-NL00494_06001_100,51.921110999479019,4.401389,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,92.43150685,92.43150685
2014,13.32386046,ug.m-3,STA-NL00703,SPO-NL00703_06001_100,52.400001529481244,4.7300000200000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.17351598,98.17351598
2014,13.18812233,ug.m-3,STA-NL00738,SPO-NL00738_06001_100,52.112499239479874,5.7086191199999998,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.30136986,96.30136986
2013,13.13405705,ug.m-3,STA-NL00570,SPO-NL00570_06001_100,52.486599999481662,4.638641999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.84703196,98.84703196
2014,13.10884111,ug.m-3,STA-NL00821,SPO-NL00821_06001_100,52.234500889480465,6.9194941500000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.29223744,99.29223744
2014,13.09060052,ug.m-3,STA-NL00495,SPO-NL00495_06001_100,51.931945799479067,4.2277779600000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.18721461,96.18721461
2015,12.98908438,ug.m-3,STA-NL00561,SPO-NL00561_06001_100,52.333560999480937,4.7735890000000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.61872146,98.61872146
2013,12.9282808,ug.m-3,STA-NL00643,SPO-NL00643_06001_100,52.102222439479839,5.1283335699999997,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.61643836,95.61643836
2015,12.89597258,ug.m-3,STA-NL00485,SPO-NL00485_06001_100,51.866107939478766,4.3552775400000003,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,94.9543379,94.9543379
2015,12.88873532,ug.m-3,STA-NL00572,SPO-NL00572_06001_100,52.474399999481619,4.6288,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,93.33333333,93.33333333
2014,12.86753036,ug.m-3,STA-NL00561,SPO-NL00561_06001_100,52.333560999480937,4.7735890000000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.68721461,98.68721461
2014,12.86026435,ug.m-3,STA-NL00570,SPO-NL00570_06001_100,52.486599999481662,4.638641999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.5913242,97.5913242
2015,12.80307618,ug.m-3,STA-NL00701,SPO-NL00701_06001_101,52.45000075948149,4.8166665999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.74200913,95.74200913
2014,12.74640278,ug.m-3,STA-NL00641,SPO-NL00641_06001_101,52.203055999480299,4.9886140000000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,91.71232877,91.71232877
2015,12.640694,ug.m-3,STA-NL00488,SPO-NL00488_06001_100,51.89389037947889,4.4874997100000007,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,94.08675799,94.08675799
2015,12.61436037,ug.m-3,STA-NL00495,SPO-NL00495_06001_100,51.931945799479067,4.2277779600000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.10730594,96.10730594
2016,12.54864424,ug.m-3,STA-NL00703,SPO-NL00703_06001_100,52.400001529481244,4.7300000200000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.82559199,97.84787064
2015,12.52479593,ug.m-3,STA-NL00496,SPO-NL00496_06001_100,51.978055999479267,4.1213889999999989,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.49543379,96.49543379
2015,12.45059808,ug.m-3,STA-NL00704,SPO-NL00704_06001_100,52.430000309481379,4.7699999800000015,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.43378995,95.43378995
2015,12.4481279,ug.m-3,STA-NL00014,SPO-NL00014_06001_101,52.359996799481046,4.8088974999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.17351598,98.17351598
2015,12.35213465,ug.m-3,STA-NL00241,SPO-NL00241_06001_102,51.603332519477618,4.7808470699999992,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.24657534,99.24657534
2015,12.27003558,ug.m-3,STA-NL00230,SPO-NL00230_06001_102,51.519443509477249,5.1489024199999998,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.12785388,98.12785388
2014,12.26406079,ug.m-3,STA-NL00136,SPO-NL00136_06001_100,50.888057709474673,5.9711141599999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,93.89269406,93.89269406
2016,12.24449598,ug.m-3,STA-NL00017,SPO-NL00017_06001_100,52.358055109481057,4.9000000999999989,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,90.80145719,90.82213619
2015,12.12527582,ug.m-3,STA-NL00742,SPO-NL00742_06001_100,51.838888999478641,5.8580609999999993,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.55707763,97.55707763
2015,12.05008403,ug.m-3,STA-NL00570,SPO-NL00570_06001_100,52.486599999481662,4.638641999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.0913242,95.0913242
2015,12.04309844,ug.m-3,STA-NL00547,SPO-NL00547_06001_100,52.235079999480455,5.1815519999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,81.27853881,81.27853881
2014,12.02474166,ug.m-3,STA-NL00644,SPO-NL00644_06001_101,51.974639999479258,4.9234299999999989,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.32191781,98.32191781
2015,12.01336191,ug.m-3,STA-NL00703,SPO-NL00703_06001_100,52.400001529481244,4.7300000200000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.50456621,98.50456621
2016,11.99269972,ug.m-3,STA-NL00701,SPO-NL00701_06001_101,52.45000075948149,4.8166665999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.18032787,99.20291505
2016,11.95559353,ug.m-3,STA-NL00241,SPO-NL00241_06001_102,51.603332519477618,4.7808470699999992,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.21265938,98.23502619
2016,11.87962003,ug.m-3,STA-NL00643,SPO-NL00643_06001_100,52.102222439479839,5.1283335699999997,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,95.12750455,95.14916875
2014,11.80119144,ug.m-3,STA-NL00131,SPO-NL00131_06001_100,51.541110989477339,5.8536138500000012,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.7283105,97.7283105
2016,11.76967918,ug.m-3,STA-NL00551,SPO-NL00551_06001_100,52.463019999481546,4.6019220000000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,91.19990893,91.22067866
2013,11.76700288,ug.m-3,STA-NL00938,SPO-NL00938_06001_100,53.246944429485559,6.6088972100000003,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.06849315,95.06849315
2015,11.75329371,ug.m-3,STA-NL00448,SPO-NL00448_06001_100,51.92694472947904,4.4616775500000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.21232877,99.21232877
2014,11.5888415,ug.m-3,STA-NL00538,SPO-NL00538_06001_100,52.804721829483249,5.0508418099999997,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.36986301,96.36986301
2015,11.53897846,ug.m-3,STA-NL00016,SPO-NL00016_06001_100,52.393058779481201,4.8700027499999994,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,92.75114155,92.75114155
2015,11.51847119,ug.m-3,STA-NL00938,SPO-NL00938_06001_100,53.246944429485559,6.6088972100000003,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,78.25342466,78.25342466
2016,11.4840007,ug.m-3,STA-NL00488,SPO-NL00488_06001_100,51.89389037947889,4.4874997100000007,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.74408015,96.7661125
2016,11.41932368,ug.m-3,STA-NL00489,SPO-NL00489_06001_100,51.868888849478772,4.5747222900000004,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,94.43306011,94.45456616
2014,11.37585446,ug.m-3,STA-NL00934,SPO-NL00934_06001_100,53.331665039486005,6.27750874,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,93.18493151,93.18493151
2014,11.36584494,ug.m-3,STA-NL00433,SPO-NL00433_06001_100,51.911392209478961,4.32695293,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.09817352,99.09817352
2016,11.27940227,ug.m-3,STA-NL00247,SPO-NL00247_06001_100,51.407501219476785,5.3933334400000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,94.64936248,94.67091779
2015,11.27762939,ug.m-3,STA-NL00937,SPO-NL00937_06001_100,53.218055729485407,6.5788998599999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,81.10730594,81.10730594
2014,11.2298587,ug.m-3,STA-NL00247,SPO-NL00247_06001_100,51.407501219476785,5.3933334400000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,92.10045662,92.10045662
2014,11.12449288,ug.m-3,STA-NL00444,SPO-NL00444_06001_102,52.298053739480757,4.5102863299999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,90.60502283,90.60502283
2016,11.05189834,ug.m-3,STA-NL00230,SPO-NL00230_06001_102,51.519443509477249,5.1489024199999998,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,93.35154827,93.37280802
2016,11.01023404,ug.m-3,STA-NL00494,SPO-NL00494_06001_100,51.921110999479019,4.401389,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.8920765,96.91414256
2016,10.88438284,ug.m-3,STA-NL00821,SPO-NL00821_06001_100,52.234500889480465,6.9194941500000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,92.16757741,92.18856752
2016,10.87128495,ug.m-3,STA-NL00742,SPO-NL00742_06001_100,51.838888999478641,5.8580609999999993,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,94.5924408,94.61398315
2016,10.71442699,ug.m-3,STA-NL00448,SPO-NL00448_06001_100,51.92694472947904,4.4616775500000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.03051002,98.05283535
2016,10.67589641,ug.m-3,STA-NL00570,SPO-NL00570_06001_100,52.486599999481662,4.638641999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,91.43897996,91.45980414
2015,10.67357628,ug.m-3,STA-NL00247,SPO-NL00247_06001_100,51.407501219476785,5.3933334400000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,79.543379,79.543379
2016,10.61172515,ug.m-3,STA-NL00418,SPO-NL00418_06001_100,51.915000919478985,4.4802889800000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.17850638,98.20086541
2016,10.57529933,ug.m-3,STA-NL00240,SPO-NL00240_06001_101,51.59360885947757,4.8250083899999998,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.01912568,98.04144842
2016,10.53538556,ug.m-3,STA-NL00014,SPO-NL00014_06001_101,52.359996799481046,4.8088974999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,91.53005464,91.55089957
2016,10.53059425,ug.m-3,STA-NL00491,SPO-NL00491_06001_100,51.93805599947909,4.4311109999999996,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.79326047,98.81575951
2016,10.53049515,ug.m-3,STA-NL00938,SPO-NL00938_06001_100,53.246944429485559,6.6088972100000003,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,95.76502732,95.78683671
2016,10.51822796,ug.m-3,STA-NL00741,SPO-NL00741_06001_100,51.848888999478682,5.8580610000000011,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,95.32103825,95.34274653
2016,10.46274789,ug.m-3,STA-NL00937,SPO-NL00937_06001_100,53.218055729485407,6.5788998599999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,95.53734062,95.55909816
2013,10.44935028,ug.m-3,STA-NL00538,SPO-NL00538_06001_100,52.804721829483249,5.0508418099999997,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.98630137,96.98630137
